[val split] es=65,912 (early-stop+calib)  sel=43,942 (held-out selection)
[val_sel pops] cold(==0)=16,967 seen(>=1)=26,975
[155]   4826s score= 12.58  cold25=12.58 seen25=47.03 all25=33.73 all_rmsle=1.320 | obj=quantile cal=segmult nl=255 grp=3 | BEST cold25=16.53
[156]   4847s score= 13.70  cold25=13.70 seen25=41.10 all25=30.52 all_rmsle=1.307 | obj=quantile cal=none nl=31 grp=1 | BEST cold25=16.53
[157]   4872s score= 13.48  cold25=13.48 seen25=40.95 all25=30.34 all_rmsle=1.248 | obj=huber cal=none nl=127 grp=2 | BEST cold25=16.53
[158]   4884s score= 14.25  cold25=14.25 seen25=41.84 all25=31.19 all_rmsle=1.231 | obj=l2 cal=iso_segmult nl=255 grp=3 | BEST cold25=16.53
[159]   4915s score=-86.33  cold25=13.67 seen25=32.90 all25=25.48 all_rmsle=1.326 | obj=huber cal=iso nl=31 grp=1 | BEST cold25=16.53
[160]   4950s score=-86.34  cold25=13.66 seen25=33.30 all25=25.72 all_rmsle=1.245 | obj=quantile cal=iso nl=255 grp=3 | BEST cold25=16.53
[161]   4963s score=-88.24  cold25=11.76 seen25=34.70 all25=25.84 all_rmsle=1.285 | obj=l2 cal=iso nl=63 grp=2 | BEST cold25=16.53
[162]   4982s score= 16.46  cold25=16.46 seen25=46.19 all25=34.71 all_rmsle=1.265 | obj=quantile cal=segmult nl=127 grp=2 | BEST cold25=16.53
[163]   5014s score= 11.96  cold25=11.96 seen25=45.54 all25=32.58 all_rmsle=1.245 | obj=huber cal=segmult nl=127 grp=3 | BEST cold25=16.53
[164]   5132s score= 13.44  cold25=13.44 seen25=42.61 all25=31.35 all_rmsle=1.259 | obj=quantile cal=iso_segmult nl=255 grp=2 | BEST cold25=16.53
[165]   5159s score= 13.53  cold25=13.53 seen25=34.52 all25=26.42 all_rmsle=1.272 | obj=l2 cal=iso_segmult nl=255 grp=1 | BEST cold25=16.53
[166]   5175s score=-88.04  cold25=11.96 seen25=33.67 all25=25.29 all_rmsle=1.265 | obj=l2 cal=iso nl=255 grp=1 | BEST cold25=16.53
[167]   5207s score= 14.58  cold25=14.58 seen25=36.22 all25=27.86 all_rmsle=1.273 | obj=huber cal=none nl=255 grp=1 | BEST cold25=16.53
[168]   5224s score= 12.71  cold25=12.71 seen25=38.68 all25=28.65 all_rmsle=1.302 | obj=quantile cal=iso_segmult nl=63 grp=1 | BEST cold25=16.53
[169]   5259s score= 13.93  cold25=13.93 seen25=41.13 all25=30.62 all_rmsle=1.299 | obj=huber cal=none nl=127 grp=2 | BEST cold25=16.53
[170]   5319s score= 12.40  cold25=12.40 seen25=37.02 all25=27.51 all_rmsle=1.248 | obj=l2 cal=none nl=127 grp=2 | BEST cold25=16.53
[171]   5372s score=-86.76  cold25=13.24 seen25=33.51 all25=25.68 all_rmsle=1.314 | obj=quantile cal=iso nl=63 grp=1 | BEST cold25=16.53
[172]   5395s score= 14.43  cold25=14.43 seen25=43.71 all25=32.40 all_rmsle=1.292 | obj=quantile cal=none nl=63 grp=2 | BEST cold25=16.53
[173]   5445s score= 17.35  cold25=17.35 seen25=44.05 all25=33.74 all_rmsle=1.309 | obj=quantile cal=segmult nl=127 grp=1 | BEST cold25=17.35
[174]   5473s score= 12.22  cold25=12.22 seen25=42.36 all25=30.72 all_rmsle=1.254 | obj=quantile cal=iso_segmult nl=255 grp=3 | BEST cold25=17.35
[175]   5499s score= 14.22  cold25=14.22 seen25=35.77 all25=27.45 all_rmsle=1.251 | obj=l2 cal=iso nl=63 grp=2 | BEST cold25=17.35
[176]   5515s score= 13.50  cold25=13.50 seen25=34.79 all25=26.57 all_rmsle=1.337 | obj=l2 cal=iso_segmult nl=63 grp=1 | BEST cold25=17.35
[177]   5533s score= 12.18  cold25=12.18 seen25=39.96 all25=29.23 all_rmsle=1.320 | obj=huber cal=none nl=31 grp=3 | BEST cold25=17.35
[178]   5546s score= 11.49  cold25=11.49 seen25=39.17 all25=28.48 all_rmsle=1.295 | obj=quantile cal=iso_segmult nl=31 grp=1 | BEST cold25=17.35
[179]   5608s score= 14.17  cold25=14.17 seen25=39.20 all25=29.53 all_rmsle=1.252 | obj=huber cal=none nl=127 grp=3 | BEST cold25=17.35
[180]   5661s score= 13.40  cold25=13.40 seen25=39.08 all25=29.17 all_rmsle=1.270 | obj=huber cal=iso_segmult nl=255 grp=1 | BEST cold25=17.35
[181]   5728s score= 13.70  cold25=13.70 seen25=44.85 all25=32.82 all_rmsle=1.319 | obj=quantile cal=none nl=127 grp=2 | BEST cold25=17.35
[182]   5790s score= 13.62  cold25=13.62 seen25=34.94 all25=26.71 all_rmsle=1.227 | obj=l2 cal=iso nl=255 grp=2 | BEST cold25=17.35
[183]   5829s score= 14.56  cold25=14.56 seen25=44.79 all25=33.12 all_rmsle=1.319 | obj=quantile cal=none nl=127 grp=3 | BEST cold25=17.35
[184]   5925s score= 14.25  cold25=14.25 seen25=44.58 all25=32.87 all_rmsle=1.311 | obj=quantile cal=segmult nl=255 grp=1 | BEST cold25=17.35
[185]   5949s score= 15.13  cold25=15.13 seen25=40.96 all25=30.99 all_rmsle=1.242 | obj=huber cal=iso_segmult nl=255 grp=2 | BEST cold25=17.35
[186]   5958s score= 13.46  cold25=13.46 seen25=38.14 all25=28.61 all_rmsle=1.294 | obj=l2 cal=segmult nl=127 grp=1 | BEST cold25=17.35
[187]   6034s score= 13.37  cold25=13.37 seen25=41.25 all25=30.49 all_rmsle=1.301 | obj=quantile cal=iso_segmult nl=255 grp=2 | BEST cold25=17.35
[188]   6049s score= 13.65  cold25=13.65 seen25=36.47 all25=27.66 all_rmsle=1.247 | obj=l2 cal=iso nl=127 grp=1 | BEST cold25=17.35
[189]   6064s score= 12.84  cold25=12.84 seen25=35.91 all25=27.00 all_rmsle=1.274 | obj=l2 cal=segmult nl=127 grp=1 | BEST cold25=17.35
[190]   6102s score= 13.97  cold25=13.97 seen25=40.27 all25=30.11 all_rmsle=1.271 | obj=l2 cal=iso_segmult nl=127 grp=2 | BEST cold25=17.35
[191]   6116s score=-89.07  cold25=10.93 seen25=33.64 all25=24.87 all_rmsle=1.335 | obj=huber cal=iso nl=31 grp=1 | BEST cold25=17.35
[192]   6141s score= 11.79  cold25=11.79 seen25=35.83 all25=26.55 all_rmsle=1.309 | obj=l2 cal=none nl=31 grp=3 | BEST cold25=17.35
[193]   6170s score= 14.41  cold25=14.41 seen25=43.09 all25=32.02 all_rmsle=1.286 | obj=huber cal=segmult nl=31 grp=1 | BEST cold25=17.35
[194]   6180s score= 13.71  cold25=13.71 seen25=36.50 all25=27.70 all_rmsle=1.325 | obj=quantile cal=iso nl=31 grp=2 | BEST cold25=17.35
[195]   6202s score= 10.91  cold25=10.91 seen25=38.82 all25=28.04 all_rmsle=1.347 | obj=l2 cal=iso_segmult nl=127 grp=1 | BEST cold25=17.35
[196]   6214s score= 12.52  cold25=12.52 seen25=37.65 all25=27.95 all_rmsle=1.319 | obj=quantile cal=iso_segmult nl=127 grp=1 | BEST cold25=17.35
[197]   6260s score= 13.87  cold25=13.87 seen25=40.75 all25=30.37 all_rmsle=1.229 | obj=l2 cal=iso_segmult nl=127 grp=3 | BEST cold25=17.35
[198]   6278s score= 13.41  cold25=13.41 seen25=40.81 all25=30.23 all_rmsle=1.247 | obj=l2 cal=iso_segmult nl=127 grp=1 | BEST cold25=17.35
[199]   6294s score= 13.53  cold25=13.53 seen25=35.02 all25=26.72 all_rmsle=1.301 | obj=huber cal=iso nl=127 grp=1 | BEST cold25=17.35
[200]   6320s score= 13.01  cold25=13.01 seen25=36.29 all25=27.30 all_rmsle=1.265 | obj=l2 cal=iso nl=63 grp=2 | BEST cold25=17.35
[201]   6337s score=-87.55  cold25=12.45 seen25=32.37 all25=24.68 all_rmsle=1.266 | obj=l2 cal=iso nl=255 grp=1 | BEST cold25=17.35
[202]   6359s score= 15.09  cold25=15.09 seen25=40.78 all25=30.86 all_rmsle=1.330 | obj=huber cal=iso_segmult nl=31 grp=3 | BEST cold25=17.35
[203]   6377s score= 15.33  cold25=15.33 seen25=44.92 all25=33.50 all_rmsle=1.318 | obj=huber cal=segmult nl=31 grp=3 | BEST cold25=17.35
[204]   6417s score= 14.03  cold25=14.03 seen25=35.04 all25=26.93 all_rmsle=1.251 | obj=huber cal=iso nl=255 grp=3 | BEST cold25=17.35
[205]   6451s score= 14.49  cold25=14.49 seen25=40.67 all25=30.56 all_rmsle=1.220 | obj=huber cal=iso_segmult nl=127 grp=3 | BEST cold25=17.35
[206]   6514s score= 13.10  cold25=13.10 seen25=47.70 all25=34.34 all_rmsle=1.251 | obj=quantile cal=segmult nl=255 grp=3 | BEST cold25=17.35
[207]   6571s score= 13.27  cold25=13.27 seen25=37.49 all25=28.14 all_rmsle=1.263 | obj=huber cal=iso nl=255 grp=3 | BEST cold25=17.35
[208]   6617s score= 11.46  cold25=11.46 seen25=37.75 all25=27.60 all_rmsle=1.293 | obj=quantile cal=iso nl=31 grp=3 | BEST cold25=17.35
[209]   6680s score= 12.30  cold25=12.30 seen25=36.85 all25=27.37 all_rmsle=1.282 | obj=huber cal=iso nl=63 grp=3 | BEST cold25=17.35
[210]   6691s score=-88.08  cold25=11.92 seen25=34.39 all25=25.72 all_rmsle=1.332 | obj=l2 cal=iso nl=31 grp=1 | BEST cold25=17.35
[211]   6704s score= 12.90  cold25=12.90 seen25=40.29 all25=29.71 all_rmsle=1.311 | obj=l2 cal=segmult nl=63 grp=3 | BEST cold25=17.35
[212]   6727s score= 13.97  cold25=13.97 seen25=39.82 all25=29.84 all_rmsle=1.251 | obj=huber cal=none nl=255 grp=2 | BEST cold25=17.35
[213]   6749s score= 15.24  cold25=15.24 seen25=43.90 all25=32.83 all_rmsle=1.329 | obj=quantile cal=none nl=127 grp=1 | BEST cold25=17.35
[214]   6789s score= 13.48  cold25=13.48 seen25=45.37 all25=33.05 all_rmsle=1.287 | obj=huber cal=segmult nl=31 grp=2 | BEST cold25=17.35
[215]   6801s score= 14.37  cold25=14.37 seen25=38.61 all25=29.25 all_rmsle=1.300 | obj=l2 cal=segmult nl=255 grp=1 | BEST cold25=17.35
[216]   6814s score= 11.86  cold25=11.86 seen25=35.34 all25=26.27 all_rmsle=1.279 | obj=l2 cal=iso nl=63 grp=2 | BEST cold25=17.35
[217]   6849s score= 12.89  cold25=12.89 seen25=40.70 all25=29.96 all_rmsle=1.276 | obj=huber cal=none nl=127 grp=3 | BEST cold25=17.35
[218]   6900s score= 13.84  cold25=13.84 seen25=39.74 all25=29.74 all_rmsle=1.274 | obj=huber cal=none nl=63 grp=2 | BEST cold25=17.35
[219]   6918s score= 14.04  cold25=14.04 seen25=34.66 all25=26.70 all_rmsle=1.277 | obj=huber cal=iso_segmult nl=255 grp=1 | BEST cold25=17.35
[220]   6962s score= 16.08  cold25=16.08 seen25=43.16 all25=32.70 all_rmsle=1.289 | obj=quantile cal=none nl=127 grp=1 | BEST cold25=17.35
[221]   6995s score= 14.02  cold25=14.02 seen25=45.38 all25=33.27 all_rmsle=1.253 | obj=huber cal=segmult nl=63 grp=2 | BEST cold25=17.35
[222]   7044s score= 11.91  cold25=11.91 seen25=37.73 all25=27.76 all_rmsle=1.307 | obj=quantile cal=iso nl=63 grp=2 | BEST cold25=17.35
[223]   7063s score= 12.41  cold25=12.41 seen25=36.23 all25=27.04 all_rmsle=1.329 | obj=quantile cal=iso nl=31 grp=2 | BEST cold25=17.35
[224]   7121s score= 13.59  cold25=13.59 seen25=45.91 all25=33.43 all_rmsle=1.298 | obj=quantile cal=none nl=31 grp=3 | BEST cold25=17.35
[225]   7185s score= 13.68  cold25=13.68 seen25=40.19 all25=29.95 all_rmsle=1.398 | obj=quantile cal=iso_segmult nl=63 grp=3 | BEST cold25=17.35
[226]   7219s score= 13.13  cold25=13.13 seen25=36.11 all25=27.24 all_rmsle=1.289 | obj=quantile cal=iso nl=63 grp=1 | BEST cold25=17.35

[search done] 227 trials in 7219s. BEST val_sel cold Cov@25=17.35 (all=33.74)
BEST cfg: {"num_leaves": 127, "min_child": 200, "lr": 0.07, "subsample": 0.7, "colsample": 1.0, "reg_alpha": 0, "reg_lambda": 0, "max_depth": 12, "objective": "quantile", "calib": "segmult", "groups": ["direct"]}
